Date,Price
7/28/2019,0.851
7/29/2019,0.904
7/30/2019,0.95
7/31/2019,0.945
8/1/2019,0.936
8/4/2019,0.909
8/5/2019,0.91
8/6/2019,0.918
8/7/2019,0.947
8/8/2019,0.938
8/14/2019,0.922
8/15/2019,0.894
